timestamp,pitch
2026-02-03 22:02:02,-0.0
2026-02-03 22:02:02,-0.09
2026-02-03 22:02:02,-0.41
2026-02-03 22:02:03,-0.97
2026-02-03 22:02:03,-0.86
2026-02-03 22:02:03,-1.0
2026-02-03 22:02:03,-1.25
2026-02-03 22:02:04,-0.95
2026-02-03 22:02:04,-1.01
2026-02-03 22:02:04,-1.07
2026-02-03 22:02:04,-0.83
2026-02-03 22:02:04,-0.97
2026-02-03 22:02:05,-0.93
2026-02-03 22:02:05,-0.13
2026-02-03 22:02:05,-0.09
2026-02-03 22:02:05,-0.16
2026-02-03 22:02:06,-0.13
2026-02-03 22:02:06,-0.33
2026-02-03 22:02:06,0.02
2026-02-03 22:02:06,-0.03
2026-02-03 22:02:06,-0.46
2026-02-03 22:02:07,0.2
2026-02-03 22:02:07,-0.62
2026-02-03 22:02:07,-0.36
2026-02-03 22:02:07,-0.7
2026-02-03 22:02:08,-0.83
2026-02-03 22:02:08,-0.9
2026-02-03 22:02:08,-0.94
2026-02-03 22:02:08,-1.03
2026-02-03 22:02:08,-0.51
2026-02-03 22:02:09,0.19
2026-02-03 22:02:09,1.08
2026-02-03 22:02:09,1.53
2026-02-03 22:02:09,2.07
2026-02-03 22:02:10,2.32
2026-02-03 22:02:10,2.46
2026-02-03 22:02:10,2.6
2026-02-03 22:02:10,2.89
2026-02-03 22:02:10,3.3
2026-02-03 22:02:11,3.26
2026-02-03 22:02:11,3.27
2026-02-03 22:02:11,3.18
2026-02-03 22:02:11,2.51
2026-02-03 22:02:11,2.3
2026-02-03 22:02:12,1.77
2026-02-03 22:02:12,1.7
2026-02-03 22:02:12,0.82
2026-02-03 22:02:12,-1.15
2026-02-03 22:02:13,-1.54
2026-02-03 22:02:13,-0.78
2026-02-03 22:02:13,-0.64
2026-02-03 22:02:13,0.22
2026-02-03 22:02:13,4.79
2026-02-03 22:02:14,6.78
2026-02-03 22:02:14,3.72
2026-02-03 22:02:14,3.44
2026-02-03 22:02:14,5.59
2026-02-03 22:02:15,5.45
2026-02-03 22:02:15,4.3
2026-02-03 22:02:15,3.22
2026-02-03 22:02:15,3.21
2026-02-03 22:02:15,-1.35
2026-02-03 22:02:16,-6.11
2026-02-03 22:02:16,-5.36
2026-02-03 22:02:16,1.29
2026-02-03 22:02:16,7.88
2026-02-03 22:02:17,13.2
2026-02-03 22:02:17,21.29
2026-02-03 22:02:17,27.03
2026-02-03 22:02:17,30.48
2026-02-03 22:02:17,31.77
2026-02-03 22:02:18,30.69
2026-02-03 22:02:18,30.09
2026-02-03 22:02:18,28.71
2026-02-03 22:02:18,26.55
2026-02-03 22:02:19,25.03
2026-02-03 22:02:19,23.77
2026-02-03 22:02:19,23.36
2026-02-03 22:02:19,22.32
2026-02-03 22:02:19,22.33
2026-02-03 22:02:20,22.11
2026-02-03 22:02:20,21.39
2026-02-03 22:02:20,20.91
2026-02-03 22:02:20,21.24
2026-02-03 22:02:21,21.83
2026-02-03 22:02:21,21.87
2026-02-03 22:02:21,21.57
2026-02-03 22:02:21,21.69
2026-02-03 22:02:21,21.7
2026-02-03 22:02:22,20.37
2026-02-03 22:02:22,19.2
2026-02-03 22:02:22,17.73
2026-02-03 22:02:22,19.08
2026-02-03 22:02:22,20.53
2026-02-03 22:02:23,22.4
2026-02-03 22:02:23,23.28
2026-02-03 22:02:23,24.04
2026-02-03 22:02:23,24.58
2026-02-03 22:02:24,26.04
2026-02-03 22:02:24,29.61
2026-02-03 22:02:24,28.86
