timestamp,pitch
2026-02-03 21:54:58,0.0
2026-02-03 21:54:58,-0.06
2026-02-03 21:54:59,-0.82
2026-02-03 21:54:59,-1.14
2026-02-03 21:54:59,-1.4
2026-02-03 21:54:59,-1.54
2026-02-03 21:54:59,-1.62
2026-02-03 21:55:00,-1.51
2026-02-03 21:55:00,-1.4
2026-02-03 21:55:00,-1.47
2026-02-03 21:55:00,-1.1
2026-02-03 21:55:01,-1.07
2026-02-03 21:55:01,-0.85
2026-02-03 21:55:01,-1.01
2026-02-03 21:55:01,-1.2
2026-02-03 21:55:01,-0.93
2026-02-03 21:55:02,-1.27
2026-02-03 21:55:02,-1.23
2026-02-03 21:55:02,-1.22
2026-02-03 21:55:02,-1.45
2026-02-03 21:55:02,-1.48
2026-02-03 21:55:03,-1.23
2026-02-03 21:55:03,-1.09
2026-02-03 21:55:03,-0.13
2026-02-03 21:55:03,0.68
2026-02-03 21:55:04,0.77
2026-02-03 21:55:04,2.07
2026-02-03 21:55:04,3.7
2026-02-03 21:55:04,4.21
2026-02-03 21:55:04,3.27
2026-02-03 21:55:05,2.32
2026-02-03 21:55:05,1.35
2026-02-03 21:55:05,1.07
2026-02-03 21:55:05,1.48
2026-02-03 21:55:06,-1.01
2026-02-03 21:55:06,-1.75
2026-02-03 21:55:06,-1.59
2026-02-03 21:55:06,-0.78
2026-02-03 21:55:06,-1.14
2026-02-03 21:55:07,-0.09
2026-02-03 21:55:07,0.93
2026-02-03 21:55:07,1.54
2026-02-03 21:55:07,1.6
2026-02-03 21:55:08,1.89
2026-02-03 21:55:08,1.46
2026-02-03 21:55:08,2.15
2026-02-03 21:55:08,2.26
2026-02-03 21:55:08,2.44
2026-02-03 21:55:09,2.04
2026-02-03 21:55:09,0.75
2026-02-03 21:55:09,-0.48
2026-02-03 21:55:09,-0.59
2026-02-03 21:55:10,-0.64
2026-02-03 21:55:10,-0.76
2026-02-03 21:55:10,-0.5
2026-02-03 21:55:10,-0.04
2026-02-03 21:55:10,-0.28
2026-02-03 21:55:11,-0.43
2026-02-03 21:55:11,-0.26
2026-02-03 21:55:11,-0.07
2026-02-03 21:55:11,0.6
2026-02-03 21:55:12,0.51
2026-02-03 21:55:12,-0.57
2026-02-03 21:55:12,-1.07
2026-02-03 21:55:12,-0.7
2026-02-03 21:55:12,-0.46
2026-02-03 21:55:13,-0.27
2026-02-03 21:55:13,-0.11
2026-02-03 21:55:13,-0.2
2026-02-03 21:55:13,0.27
2026-02-03 21:55:13,2.1
2026-02-03 21:55:14,3.27
2026-02-03 21:55:14,4.27
2026-02-03 21:55:14,5.39
2026-02-03 21:55:14,4.29
2026-02-03 21:55:15,2.42
2026-02-03 21:55:15,0.31
2026-02-03 21:55:15,-0.82
2026-02-03 21:55:15,-1.06
2026-02-03 21:55:15,-0.62
2026-02-03 21:55:16,0.16
2026-02-03 21:55:16,0.43
2026-02-03 21:55:16,0.32
2026-02-03 21:55:16,-0.02
2026-02-03 21:55:17,0.27
2026-02-03 21:55:17,1.16
2026-02-03 21:55:17,1.92
2026-02-03 21:55:17,1.8
2026-02-03 21:55:17,1.15
2026-02-03 21:55:18,1.03
2026-02-03 21:55:18,0.99
2026-02-03 21:55:18,1.35
2026-02-03 21:55:18,1.5
2026-02-03 21:55:19,1.79
2026-02-03 21:55:19,2.07
2026-02-03 21:55:19,2.05
2026-02-03 21:55:19,1.74
2026-02-03 21:55:19,1.72
2026-02-03 21:55:20,1.81
2026-02-03 21:55:20,1.81
2026-02-03 21:55:20,1.69
2026-02-03 21:55:20,1.51
2026-02-03 21:55:21,1.3
2026-02-03 21:55:21,1.34
2026-02-03 21:55:21,1.28
2026-02-03 21:55:21,1.27
2026-02-03 21:55:21,1.12
2026-02-03 21:55:22,1.38
2026-02-03 21:55:22,1.82
2026-02-03 21:55:22,1.2
2026-02-03 21:55:22,0.86
2026-02-03 21:55:23,-0.62
2026-02-03 21:55:23,-0.31
2026-02-03 21:55:23,-0.01
2026-02-03 21:55:23,0.33
2026-02-03 21:55:23,0.77
2026-02-03 21:55:24,0.45
2026-02-03 21:55:24,0.73
2026-02-03 21:55:24,0.66
2026-02-03 21:55:24,1.05
2026-02-03 21:55:24,0.65
2026-02-03 21:55:25,-0.76
2026-02-03 21:55:25,-2.24
2026-02-03 21:55:25,-3.2
2026-02-03 21:55:25,-3.6
2026-02-03 21:55:26,-3.82
2026-02-03 21:55:26,-4.26
2026-02-03 21:55:26,-3.38
2026-02-03 21:55:26,-2.52
2026-02-03 21:55:26,-2.63
2026-02-03 21:55:27,-3.31
2026-02-03 21:55:27,-4.41
2026-02-03 21:55:27,-5.1
2026-02-03 21:55:27,-3.79
2026-02-03 21:55:28,-1.13
2026-02-03 21:55:28,5.45
2026-02-03 21:55:28,13.78
2026-02-03 21:55:28,25.0
2026-02-03 21:55:28,37.08
2026-02-03 21:55:29,44.17
2026-02-03 21:55:29,41.47
2026-02-03 21:55:29,32.23
2026-02-03 21:55:29,20.8
2026-02-03 21:55:30,9.41
2026-02-03 21:55:30,-3.94
2026-02-03 21:55:30,-9.26
2026-02-03 21:55:30,-2.16
2026-02-03 21:55:30,3.32
2026-02-03 21:55:31,9.61
2026-02-03 21:55:31,15.6
2026-02-03 21:55:31,17.07
2026-02-03 21:55:31,18.41
2026-02-03 21:55:32,17.51
2026-02-03 21:55:32,16.19
2026-02-03 21:55:32,8.41
2026-02-03 21:55:32,2.09
2026-02-03 21:55:32,-1.78
2026-02-03 21:55:33,-4.18
2026-02-03 21:55:33,-6.99
2026-02-03 21:55:33,-11.07
2026-02-03 21:55:33,-11.78
2026-02-03 21:55:34,-11.07
2026-02-03 21:55:34,-10.12
2026-02-03 21:55:34,-9.85
2026-02-03 21:55:34,-9.12
2026-02-03 21:55:34,-5.43
2026-02-03 21:55:35,-5.37
2026-02-03 21:55:35,-7.76
2026-02-03 21:55:35,-9.25
2026-02-03 21:55:35,-5.42
2026-02-03 21:55:35,-3.22
2026-02-03 21:55:36,-3.66
2026-02-03 21:55:36,-6.94
2026-02-03 21:55:36,-10.19
2026-02-03 21:55:36,-8.45
2026-02-03 21:55:37,-8.4
2026-02-03 21:55:37,-11.64
2026-02-03 21:55:37,-14.72
2026-02-03 21:55:37,-13.13
2026-02-03 21:55:37,-10.67
2026-02-03 21:55:38,-10.09
2026-02-03 21:55:38,-7.44
2026-02-03 21:55:38,-7.02
2026-02-03 21:55:38,-5.4
2026-02-03 21:55:39,-5.61
2026-02-03 21:55:39,-4.33
2026-02-03 21:55:39,-4.05
2026-02-03 21:55:39,-4.0
2026-02-03 21:55:39,-3.38
2026-02-03 21:55:40,-5.03
2026-02-03 21:55:40,-7.04
2026-02-03 21:55:40,-7.98
2026-02-03 21:55:40,-5.94
2026-02-03 21:55:41,-3.68
2026-02-03 21:55:41,-4.28
2026-02-03 21:55:41,-7.05
2026-02-03 21:55:41,-9.33
2026-02-03 21:55:41,-7.33
