timestamp,pitch
2026-02-03 22:21:52,-0.0
2026-02-03 22:21:53,-0.35
2026-02-03 22:21:53,-0.72
2026-02-03 22:21:53,-1.05
2026-02-03 22:21:53,-1.07
2026-02-03 22:21:54,-0.91
2026-02-03 22:21:54,-0.51
2026-02-03 22:21:54,-0.31
2026-02-03 22:21:54,-0.15
2026-02-03 22:21:54,-0.06
2026-02-03 22:21:55,0.05
2026-02-03 22:21:55,-0.07
2026-02-03 22:21:55,-0.04
2026-02-03 22:21:55,-0.08
2026-02-03 22:21:56,-0.08
2026-02-03 22:21:56,0.03
2026-02-03 22:21:56,-0.22
2026-02-03 22:21:56,-0.27
2026-02-03 22:21:56,-0.27
2026-02-03 22:21:57,-0.06
2026-02-03 22:21:57,0.01
2026-02-03 22:21:57,-0.2
2026-02-03 22:21:57,-1.07
2026-02-03 22:21:58,-3.5
2026-02-03 22:21:58,-1.6
2026-02-03 22:21:58,3.61
2026-02-03 22:21:58,9.76
2026-02-03 22:21:58,14.02
2026-02-03 22:21:59,15.35
2026-02-03 22:21:59,14.45
2026-02-03 22:21:59,12.96
2026-02-03 22:21:59,11.81
2026-02-03 22:21:59,11.01
2026-02-03 22:22:00,9.71
2026-02-03 22:22:00,9.26
2026-02-03 22:22:00,8.87
2026-02-03 22:22:00,8.45
2026-02-03 22:22:01,8.17
2026-02-03 22:22:01,8.38
2026-02-03 22:22:01,8.77
2026-02-03 22:22:01,9.05
2026-02-03 22:22:01,9.43
2026-02-03 22:22:02,9.63
2026-02-03 22:22:02,9.45
2026-02-03 22:22:02,10.56
2026-02-03 22:22:02,12.28
2026-02-03 22:22:03,13.11
2026-02-03 22:22:03,13.0
2026-02-03 22:22:03,12.74
2026-02-03 22:22:03,12.23
2026-02-03 22:22:03,11.88
2026-02-03 22:22:04,11.41
2026-02-03 22:22:04,10.33
2026-02-03 22:22:04,9.42
2026-02-03 22:22:04,11.13
2026-02-03 22:22:05,12.92
2026-02-03 22:22:05,14.23
2026-02-03 22:22:05,14.99
2026-02-03 22:22:05,15.29
26-02-03 22:22:05,15.23
2026-02-03 22:22:06,15.47
2026-02-03 22:22:06,15.0
2026-02-03 22:22:06,13.68
2026-02-03 22:22:06,8.52
2026-02-03 22:22:07,8.54
2026-02-03 22:22:07,11.5
2026-02-03 22:22:07,16.86
2026-02-03 22:22:07,15.59
2026-02-03 22:22:07,17.3
2026-02-03 22:22:08,17.56
2026-02-03 22:22:08,12.65
2026-02-03 22:22:08,5.86
2026-02-03 22:22:08,7.93
2026-02-03 22:22:09,9.41
2026-02-03 22:22:09,10.79
2026-02-03 22:22:09,12.26
2026-02-03 22:22:09,13.07
2026-02-03 22:22:09,13.54
2026-02-03 22:22:10,13.75
2026-02-03 22:22:10,13.88
2026-02-03 22:22:10,13.93
2026-02-03 22:22:10,14.19
2026-02-03 22:22:10,13.92
2026-02-03 22:22:11,13.75
2026-02-03 22:22:11,13.67
2026-02-03 22:22:11,12.96
2026-02-03 22:22:11,12.8
2026-02-03 22:22:12,12.73
2026-02-03 22:22:12,12.86
2026-02-03 22:22:12,12.43
2026-02-03 22:22:12,12.27
2026-02-03 22:22:12,14.03
2026-02-03 22:22:13,14.55
2026-02-03 22:22:13,14.53
2026-02-03 22:22:13,13.52
2026-02-03 22:22:13,15.06
2026-02-03 22:22:14,15.69
2026-02-03 22:22:14,17.73
2026-02-03 22:22:14,18.58
2026-02-03 22:22:14,19.32
2026-02-03 22:22:14,19.39
2026-02-03 22:22:15,19.42
2026-02-03 22:22:15,18.38
2026-02-03 22:22:15,17.5
2026-02-03 22:22:15,16.95
2026-02-03 22:22:16,16.21
2026-02-03 22:22:16,16.46
2026-02-03 22:22:16,16.76
2026-02-03 22:22:16,16.41
2026-02-03 22:22:16,15.64
2026-02-03 22:22:17,15.08
2026-02-03 22:22:17,15.27
2026-02-03 22:22:17,15.08
2026-02-03 22:22:17,15.29
2026-02-03 22:22:18,15.19
2026-02-03 22:22:18,15.4
2026-02-03 22:22:18,15.7
2026-02-03 22:22:18,16.26
2026-02-03 22:22:18,16.46
2026-02-03 22:22:19,16.44
2026-02-03 22:22:19,16.68
2026-02-03 22:22:19,17.54
2026-02-03 22:22:19,17.64
2026-02-03 22:22:20,17.18
2026-02-03 22:22:20,17.03
2026-02-03 22:22:20,16.92
2026-02-03 22:22:20,16.81
2026-02-03 22:22:20,17.1
2026-02-03 22:22:21,16.46
2026-02-03 22:22:21,16.98
2026-02-03 22:22:21,16.71
2026-02-03 22:22:21,16.47
2026-02-03 22:22:21,16.22
2026-02-03 22:22:22,16.08
2026-02-03 22:22:22,16.18
2026-02-03 22:22:22,16.53
2026-02-03 22:22:22,17.01
2026-02-03 22:22:23,17.17
2026-02-03 22:22:23,17.46
2026-02-03 22:22:23,17.76
2026-02-03 22:22:23,17.46
2026-02-03 22:22:23,16.96
2026-02-03 22:22:24,17.24
2026-02-03 22:22:24,17.21
2026-02-03 22:22:24,17.55
2026-02-03 22:22:24,17.83
2026-02-03 22:22:25,17.73
2026-02-03 22:22:25,17.94
2026-02-03 22:22:25,18.06
2026-02-03 22:22:25,17.98
2026-02-03 22:22:25,18.1
2026-02-03 22:22:26,18.25
2026-02-03 22:22:26,17.94
2026-02-03 22:22:26,16.75
2026-02-03 22:22:26,17.94
2026-02-03 22:22:27,19.07
2026-02-03 22:22:27,19.41
2026-02-03 22:22:27,19.58
2026-02-03 22:22:27,18.72
2026-02-03 22:22:27,19.09
2026-02-03 22:22:28,18.42
2026-02-03 22:22:28,19.04
2026-02-03 22:22:28,19.12
2026-02-03 22:22:28,19.87
2026-02-03 22:22:29,19.64
2026-02-03 22:22:29,18.47
2026-02-03 22:22:29,18.27
2026-02-03 22:22:29,18.73
2026-02-03 22:22:29,21.82
2026-02-03 22:22:30,22.16
2026-02-03 22:22:30,20.52
2026-02-03 22:22:30,20.07
2026-02-03 22:22:30,20.36
2026-02-03 22:22:31,20.87
2026-02-03 22:22:31,21.24
