timestamp,pitch
02-02-2026 22:48,0
02-02-2026 22:48,-0.04
02-02-2026 22:48,-0.43
02-02-2026 22:48,-0.7
02-02-2026 22:48,-0.82
02-02-2026 22:48,-0.95
02-02-2026 22:48,-1.11
02-02-2026 22:48,-1.22
02-02-2026 22:48,-1.68
02-02-2026 22:48,-1.84
02-02-2026 22:48,-1.7
02-02-2026 22:48,-1.26
02-02-2026 22:48,-1.61
02-02-2026 22:48,-3.51
02-02-2026 22:48,-5.49
02-02-2026 22:48,-5.1
02-02-2026 22:48,-4.39
02-02-2026 22:48,-3.09
02-02-2026 22:48,-1.3
02-02-2026 22:48,-1.11
02-02-2026 22:48,-1.7
02-02-2026 22:48,-1.99
02-02-2026 22:48,-2.27
02-02-2026 22:48,-2.04
02-02-2026 22:48,-2.6
02-02-2026 22:48,-2.11
02-02-2026 22:48,-1.81
02-02-2026 22:48,-1.72
02-02-2026 22:48,-1.06
02-02-2026 22:48,-1.02
02-02-2026 22:48,-2.84
02-02-2026 22:48,-4.27
02-02-2026 22:48,-5.49
02-02-2026 22:48,-5.07
02-02-2026 22:48,-4.58
02-02-2026 22:48,-3.88
02-02-2026 22:48,-3.57
02-02-2026 22:48,-1.83
02-02-2026 22:48,-1.69
02-02-2026 22:48,-1.26
02-02-2026 22:48,-1.44
02-02-2026 22:48,-0.99
02-02-2026 22:48,-1.78
02-02-2026 22:48,-1.47
02-02-2026 22:48,-0.6
02-02-2026 22:48,-0.18
02-02-2026 22:48,-1.15
02-02-2026 22:48,-2.36
02-02-2026 22:48,-3.26
02-02-2026 22:48,-1.87
02-02-2026 22:48,-2.01
02-02-2026 22:48,-2.7
02-02-2026 22:48,-4.13
02-02-2026 22:48,-4.37
02-02-2026 22:48,-4.44
02-02-2026 22:48,-4.02
02-02-2026 22:48,-3.84
02-02-2026 22:48,-2.7
02-02-2026 22:48,-1.53
02-02-2026 22:48,-1.46
02-02-2026 22:48,-0.86
02-02-2026 22:48,-0.71
02-02-2026 22:48,-0.55
02-02-2026 22:48,-0.64
02-02-2026 22:48,0.1
02-02-2026 22:48,-0.67
02-02-2026 22:48,-1.12
02-02-2026 22:48,-2.06
02-02-2026 22:48,-2.06
02-02-2026 22:48,-1.51
02-02-2026 22:48,-0.23
02-02-2026 22:48,1.07
02-02-2026 22:48,1.82
02-02-2026 22:48,2.08
02-02-2026 22:48,2.79
02-02-2026 22:48,1.78
02-02-2026 22:48,-0.82
02-02-2026 22:48,-3.57
02-02-2026 22:48,-5.78
02-02-2026 22:48,-6.97
02-02-2026 22:48,-11.71
02-02-2026 22:48,-16.84
02-02-2026 22:48,-21.6
